Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.90%,99.99%,100%
GET,/api/cart/cart/anonymous-317,1,0,169.458838,169.458838,169.458838,169.458838,222,0.003347595,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/cart/cart/anonymous-318,1,0,168.255766,168.255766,168.255766,168.255766,191,0.003347595,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/cart/cart/anonymous-319,1,0,176.513934,176.513934,176.513934,176.513934,209,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/cart/anonymous-320,1,0,164.850014,164.850014,164.850014,164.850014,229,0.003347595,0,160,160,160,160,160,160,160,160,160,160,160
GET,/api/cart/cart/anonymous-321,1,0,175.365307,175.365307,175.365307,175.365307,206,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/cart/anonymous-322,1,0,170.968679,170.968679,170.968679,170.968679,200,0.003347595,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/cart/cart/anonymous-323,1,0,171.711189,171.711189,171.711189,171.711189,202,0.003347595,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/cart/cart/anonymous-324,1,0,174.127173,174.127173,174.127173,174.127173,220,0.003347595,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/cart/cart/anonymous-325,1,0,170.178149,170.178149,170.178149,170.178149,210,0.003347595,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/cart/cart/anonymous-326,1,0,166.015614,166.015614,166.015614,166.015614,223,0.003347595,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/cart/cart/anonymous-327,1,0,173.79607,173.79607,173.79607,173.79607,210,0.003347595,0,170,170,170,170,170,170,170,170,170,170,170
,,,,,,,,,,,,,,,,,,,,,
GET,/api/cart/update/anonymous-275/UHJ/2,1,0,178.038683,178.038683,178.038683,178.038683,228,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/update/anonymous-276/SHCE/2,1,0,174.692637,174.692637,174.692637,174.692637,204,0.003347595,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/cart/update/anonymous-277/SHCE/2,1,0,169.81217,169.81217,169.81217,169.81217,125,0.003347595,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/cart/update/anonymous-278/EPE/2,1,0,170.76634,170.76634,170.76634,170.76634,217,0.003347595,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/cart/update/anonymous-279/UHJ/2,1,0,174.272355,174.272355,174.272355,174.272355,206,0.003347595,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/cart/update/anonymous-280/RED/2,1,0,196.725999,196.725999,196.725999,196.725999,224,0.003347595,0,200,200,200,200,200,200,200,200,200,200,200
GET,/api/cart/update/anonymous-281/HPTD/2,1,0,259.292125,259.292125,259.292125,259.292125,199,0.003347595,0,260,260,260,260,260,260,260,260,260,260,260
GET,/api/cart/update/anonymous-282/UHJ/2,1,0,173.341101,173.341101,173.341101,173.341101,226,0.003347595,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/cart/update/anonymous-283/Watson/2,1,0,167.962184,167.962184,167.962184,167.962184,104,0.003347595,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/cart/update/anonymous-284/Watson/2,1,0,175.70228,175.70228,175.70228,175.70228,182,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/update/anonymous-285/EPE/2,1,0,179.447648,179.447648,179.447648,179.447648,130,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/update/anonymous-286/STAN-1/2,1,0,173.520026,173.520026,173.520026,173.520026,195,0.003347595,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/cart/update/anonymous-287/SHCE/2,1,0,167.926299,167.926299,167.926299,167.926299,225,0.003347595,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/cart/update/anonymous-288/SHCE/2,1,0,172.289883,172.289883,172.289883,172.289883,125,0.003347595,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/cart/update/anonymous-289/UHJ/2,1,0,177.184303,177.184303,177.184303,177.184303,233,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/update/anonymous-290/EMM/2,1,0,312.728774,312.728774,312.728774,312.728774,229,0.003347595,0,310,310,310,310,310,310,310,310,310,310,310
GET,/api/cart/update/anonymous-291/SHCE/2,1,0,168.948929,168.948929,168.948929,168.948929,125,0.003347595,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/cart/update/anonymous-292/RED/2,1,0,171.704813,171.704813,171.704813,171.704813,185,0.003347595,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/cart/update/anonymous-293/RED/2,1,0,177.830551,177.830551,177.830551,177.830551,202,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/update/anonymous-294/STAN-1/2,1,0,168.417747,168.417747,168.417747,168.417747,187,0.003347595,0,170,170,170,170,170,170,170,170,170,170,170
